Çalışan Sicil No;Gösterge Adı;Periyod;Ürün;Planlanan;Gerçekleşen;Sonuç 
100799;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;399706,58;269038,34;74,50
100102;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;300494,41;351694,58;129,54
100265;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;390837,46;319472,74;90,47
100514;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;468573,55;488191,85;115,32
100315;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;261726,91;150781,66;63,77
101553;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;184361,58;183732,25;110,31
102540;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;48122,09;34512,77;79,38
100487;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;313231,29;238994,31;84,45
102285;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;479666,55;396541,70;91,50
102539;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;24966,98;30440,40;134,95
100248;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;422876,91;626425,32;163,96
100592;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;379559,61;362157,51;105,61
101824;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;423206,27;268193,70;70,14
100195;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;333744,28;345713,87;114,65
100669;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;384313,32;260621,01;75,06
100288;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;332544,58;290061,55;96,54
100577;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;420612,12;305721,16;80,45
102535;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;67072,03;106363,98;175,53
100166;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;328168,47;344091,89;116,06
100341;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;454286,32;361612,47;88,11
100453;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ZENTICAVIR;196799,79;142468,28;80,13
102362;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;OXFET;1153355,84;1541879,31;124,84
102365;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;OXFET;1451811,04;1622987,94;104,40
102375;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;OXFET;882952,85;1114503,34;117,88
102377;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;OXFET;476731,51;688141,22;134,80
101937;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;66062,62;60320,08;83,62
102355;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;150494,80;243012,14;147,88
101811;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;146220,56;173319,17;108,56
100294;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;153434,74;195653,34;116,78
102255;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;142426,76;197433,24;126,95
102244;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;66939,66;69331,39;94,86
101938;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;74147,27;64177,54;79,27
101821;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;113573,16;123926,48;99,93
102364;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;74496,69;79448,17;97,67
101823;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;117700,51;116814,47;90,89
101939;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;95955,46;31575,84;30,14
102258;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;86741,64;100214,63;105,81
100470;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;133329,90;143718,11;98,72
102370;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;67526,09;65945,78;89,44
101940;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;151993,42;204130,71;123,00
100716;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;105129,86;86477,14;75,33
102373;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;105160,02;136688,47;119,04
100657;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;129831,29;221821,62;156,47
100398;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;123445,34;145027,24;107,59
101555;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;87378,06;71688,31;75,14
101262;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;124854,81;134906,16;98,96
101832;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;167802,57;269096,26;146,87
101546;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;78996,38;67845,31;78,66
100770;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;95731,97;103266,19;98,79
100801;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;126222,11;147183,58;106,79
101842;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;170730,76;213921,46;114,75
102276;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;62828,79;52422,68;76,41
102379;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;119063,50;156075,21;120,05
100530;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;111821,93;108057,21;88,50
101560;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;87400,45;97499,25;102,16
100596;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;91679,61;87390,21;87,30
102277;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;122131,11;89074,55;66,79
100327;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;222946,61;380767,96;156,41
101952;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;136360,75;155824,66;104,66
101944;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;120082,82;111998,52;85,42
100200;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;101922,75;95954,79;86,22
100503;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;130786,03;168777,61;118,19
101946;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;69852,28;57584,87;75,50
102386;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;173413,94;209143,09;110,45
100768;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;132187,32;162879,73;112,85
100296;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;136365,52;157237,94;105,60
101795;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;173233,18;325263,76;171,96
102246;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;91250,63;51251,84;51,44
101947;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;139100,78;186317,19;122,67
102141;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;162335,68;237944,97;134,24
100260;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;148381,19;201356,71;124,28
102395;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;124701,96;104031,34;76,40
101948;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;139139,15;196299,20;129,21
102251;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;72407,42;52275,24;66,12
102390;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;57903,47;51682,84;81,74
101949;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;76917,33;72341,76;86,13
100404;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;169352,99;234561,70;126,85
100539;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;92808,88;82482,41;81,39
101807;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;91008,81;169780,23;170,85
100879;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;73689,69;57285,04;71,19
101542;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;25731,93;17750,54;63,18
100459;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;179491,87;271458,41;138,51
100261;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;170433,35;185676,05;99,77
101559;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;133585,24;137150,58;94,03
101950;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;169612,38;386896,56;208,91
102401;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;103660,80;106913,75;94,46
102402;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;128192,42;129097,77;92,23
101658;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;175799,51;194087,87;101,11
100782;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;128718,27;132234,00;94,08
100199;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;215842,40;267803,63;113,63
100334;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;100836,39;132422,41;120,27
100344;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;128054,46;139654,80;99,88
101691;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;215311,11;376881,45;160,31
102404;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;ACETUDIL ;157421,51;241772,54;140,66
101937;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;161779,33;100009,73;60,88
102355;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;249263,33;326120,54;128,85
101811;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;333718,70;470689,18;138,91
100294;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;254099,63;214985,40;83,33
102255;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;193483,75;126918,08;64,60
102244;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;163803,89;165360,27;99,42
101938;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;164260,92;79600,86;47,73
101821;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;237566,51;195610,27;81,09
102364;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;135731,59;96993,01;70,38
101823;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;229981,18;169843,41;72,73
101939;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;232484,30;174760,59;74,03
102258;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;215693,73;150535,38;68,73
100470;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;271395,30;383187,74;139,05
102370;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;188397,50;117592,99;61,47
101940;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;272215,81;163086,68;59,00
100716;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;178318,10;98284,46;54,28
102373;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;126853,04;128775,91;99,98
100657;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;230292,02;250868,82;107,29
100398;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;267495,14;328587,28;120,98
101555;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;220706,09;141810,43;63,28
101262;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;200168,61;151118,56;74,35
101832;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;393178,45;484371,94;121,33
101546;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;204439,29;142101,88;68,46
100770;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;146056,17;118676,65;80,02
100801;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;276923,52;251211,55;89,34
101842;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;294799,11;300478,81;100,38
102276;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;186270,69;163118,36;86,24
102379;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;261933,74;366479,87;137,79
100530;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;169295,44;183576,97;106,79
101560;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;174481,31;82759,37;46,71
100596;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;368839,89;570248,11;152,26
102277;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;232758,26;185444,13;78,47
100327;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;217230,10;271020,44;122,87
101952;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;259546,62;313336,90;118,90
101944;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;250622,87;206393,65;81,11
100200;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;189356,17;109709,65;57,06
100503;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;224484,55;165243,89;72,50
101946;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;130609,75;86059,41;64,89
102386;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;230500,63;327061,29;139,74
100768;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;296294,20;224394,95;74,59
100296;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;387787,86;451755,62;114,73
101795;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;203425,57;309103,66;149,65
102246;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;243486,17;155684,98;62,97
101947;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;222934,50;298379,21;131,81
102141;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;303018,40;280019,64;91,01
100260;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;255435,40;307420,92;118,53
102395;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;235588,26;265903,22;111,16
101948;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;297214,01;422995,97;140,16
102251;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;171365,97;68917,58;39,61
102390;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;135936,83;130459,87;94,52
101949;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;175248,09;202177,77;113,62
100404;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;295502,72;299553,74;99,84
100539;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;203639,98;164252,42;79,44
101807;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;160874,89;148618,42;90,98
100879;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;239354,11;236328,35;97,24
101542;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;49238,92;24933,98;49,87
100459;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;221895,01;259677,65;115,25
100261;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;252446,54;332929,57;129,88
101559;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;197581,34;168718,90;84,10
101950;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;193245,14;169710,27;86,49
102401;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;369008,97;632575,72;168,83
102402;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;266381,75;258944,73;95,74
101658;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;269276,54;448254,82;163,95
